Street Name	Record Count	Years	Amendment	Notes
Kimberley Terrace	137	1927; 1933		
King Street	192	1886; 1893; 1897; 1898; 1899; 1902; 1903; 1905; 1910; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
King's Chambers	2	1938; 1946		
King's Hill	11	1894; 1898; 1902; 1903; 1936		
King's Parade	114	1899; 1910; 1927; 1933; 1938; 1946; 1950; 1971		
King's-parade to Castle-street	8	1910		
Kings Acre	1	1971		
Kings Parade	70	1876; 1897; 1905; 1914		
Kingshill	8	1897; 1905; 1914; 1933; 1938		
Kingsland Terrace	88	1893; 1894; 1898; 1899; 1905; 1927; 1933		
Kingsm	10	1927		Investigate
Kingsmill Gardens	58	1893; 1894; 1897; 1898; 1902; 1903; 1927; 1933		
Kingsmill Terrace	356	1876; 1886; 1893; 1894; 1897; 1898; 1902; 1903; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Kingston Road	75	1910; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
Kingsway	165	1938; 1946; 1950; 1971		
King’s Hill	1	1910		
Kipling Hill	5	1950		
Kirby Street	176	1886; 1894; 1897; 1898; 1899; 1902; 1903; 1905; 1910; 1914; 1933; 1938; 1946; 1950		
Kleinstein	1	1927		Investigate
KnightJas	1	1903		
Laas Close	9	1971		Investigate
Laburnam Cottages	3	1933		
Ladyhill	3	1933		
Ladyhill Green	19	1971	Ladyhill Green	
Ladyhill Road	18	1971	Ladyhill Road	
Lamb Close	79	1950; 1971		
Lamb Cottages	1	1886		
Lambert Close	40	1971	Lambert Close	
Lambert Street	663	1897; 1898; 1899; 1902; 1903; 1905; 1910; 1914; 1933; 1938; 1946; 1950; 1971		
Lambourne Crescent	20	1971	Lambourne Crescent	
Lambourne Walk	3	1971	Lambourne Walk	
Lambourne Way	45	1971	Lambourne Way	
Landsdowne Place	24	1894		
Landsdowne Road	67	1971		
Landseer Close	93	1971	Landseer Close	
Lane Francis	17	1894		
Lansdowne Cottages	2	1886		
Lansdowne Place	15	1886; 1893; 1894		
Larch Grove	45	1971	Larch Grove	
Laurel Crescent	30	1971	Laurel Crescent	
Lawn Terrace	286	1893; 1894; 1898; 1899; 1902; 1903; 1905; 1910; 1933; 1938; 1946		
Lawrence Hill	32	1897; 1905; 1910; 1914; 1933; 1938; 1946; 1950		
Lawrence Hill Avenue	39	1971	Lawrence Hill Avenue	
Lawrence Thos. 2 Vine place	28	1894		
Lawson Terrace	220	1886; 1890; 1898; 1905		
Leicester Road	534	1886; 1893; 1894; 1897; 1898; 1899; 1902; 1903; 1905; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
Lennard Street	503	1897; 1898; 1899; 1902; 1903; 1905; 1910; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
Lewis	1	1927		Investigate
Lewis Street	1754	1876; 1897; 1898; 1899; 1902; 1903; 1905; 1910; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
Lewis Street (Upper)	7	1876		
Libeneth Road	445	1897; 1905; 1910; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Liberal Club	1	1910		
Lilleshall Street	233	1905; 1910; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Lime Crescent	390	1927; 1933; 1936; 1938; 1946; 1950; 1971		Street is now Aberthaw Road. Add marker to Lime Crescent to indicate it used to be Lime Crescent.
Lime Street	978	1886; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Lime-street	3	1910		
Lincoln Close	10	1950; 1971		
Linden Road	240	1910; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Linley Close	85	1971	Linley Close	
Linton Street	165	1902; 1903; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Liscombe Street	498	1905; 1910; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Lister Green	31	1950; 1971		
Livale Close	48	1971	Livale Close	
Livale Road	73	1971	Livale Road	
Livale Walk	7	1971		
Liverpool Street	134	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Livingstone Place	562	1886; 1897; 1905; 1910; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Livingstone Street	10	1876		
Llanarth Chambers	1	1933		Investigate
Llanarth street	643	1876; 1893; 1894; 1897; 1898; 1899; 1902; 1903; 1905; 1910; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
Llandaff Street	47	1897; 1898; 1899; 1902; 1903; 1905; 1910; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Llanover Close	86	1971	Llanover Close	
Llanthewey Road	14	1893; 1902		
Llanthewy Road	931	1893; 1894; 1897; 1898; 1899; 1902; 1905; 1910; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Llanthwey Road	17	1927		
Llanthwey Road Baptist Church	22	1927		Investigate
Llanvair Road	343	1902; 1903; 1905; 1910; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Llanvair Street	21	1897; 1898		
Llanvapley Road	1	1927		
Llanwern Road	80	1946; 1971		
Llanwern Street	464	1898; 1902; 1903; 1905; 1910; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Llarthewy Road	80	1903		
Llewellin Street	213	1910; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Llewellin Terrace	23	1905		
Llewellyn Terrace	10	1903		
Lliswerry	108	1890; 1897; 1905; 1914		
Lliswerry Road	1107	1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Lloyd Road	15	1971	Lloyd Road	
Lloyd Street	361	1905; 1910; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Lloyd's Bank Chambers	3	1905; 1938; 1946		
Lloyds Bank	23	1971		
Llwynderi Road	76	1914; 1927; 1933; 1936; 1938; 1946; 1950		
Loce Street	10	1898		
Lock Street	16	1890		
Locke Street	498	1893; 1894; 1897; 1899; 1902; 1903; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Lodden Close	9	1971	Lodden Close	
Logie John	123	1910		
London Street	580	1890; 1893; 1894; 1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
London Wharf	1	1933		
Long Green	11	1971		
Lord Street	152	1886; 1890; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Lower Cross Street	31	1890		
Lower George Street	41	1876; 1890		
Lucas Street	795	1890; 1893; 1894; 1897; 1898; 1899; 1902; 1903; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Lyceum Chambers	282	1910		
Lyndhurst Avenue	201	1936; 1938; 1946; 1950		
Lyne Road	660	1893; 1894; 1897; 1898; 1899; 1902; 1903; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Lyne-road	37	1910		
M.o. & T..b. & A. &	9	1927		Investigate
Macarthys Court	21	1886; 1897; 1905; 1914; 1933		
Macauley Gardens	8	1950		
Maddox Close	36	1893; 1894; 1936; 1938; 1946		
Maesglas	57	1971		Investigate
Maesglas Avenue	879	1933; 1936; 1938; 1946; 1950; 1971		
Maesglas Crescent	1108	1933; 1936; 1938; 1946; 1950; 1971		
Maesglas Grove	443	1938; 1946; 1950; 1971		
Maesglas Road	837	1933; 1936; 1938; 1946; 1950; 1971		
Maesglas Street	96	1933; 1936; 1938; 1946; 1950; 1971		
Magnolia Close	9	1971	Magnolia Close	
Magor Street	939	1898; 1899; 1902; 1903; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Maindee Hall Flats	131	1927; 1933		
Maindee Lawn Villas	5	1933		
Maindee Municipal Bldgs	3	1927		
Maindee Parade	1054	1886; 1893; 1894; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Maindee Place	2	1876		
Maindee Schools	16	1927		
Malcolm Sargent Close	62	1971	Malcolm Sargent Close	
Malpas	24	1876		
Malpas Road	3080	1886; 1894; 1897; 1898; 1899; 1902; 1903; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
Malpas Road Brick works	128	1898		
Malpas Road Brick works and coalyard	9	1899		
Malpas Road Hall	62	1898; 1899		
MALPAS ROAD HALL (For	27	1902		
Malvern Road	1	1936		
Manchester Street	400	1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Manley Road	550	1893; 1894; 1897; 1899; 1902; 1905; 1914; 1933; 1936; 1938; 1946; 1950		
Mansel Street	349	1899; 1902; 1905; 1933; 1936; 1938; 1946; 1950; 1971		
Mansell Street	23	1914		
Maple Avenue	285	1933; 1936; 1938; 1946; 1950; 1971		
Marconi Close	13	1950; 1971		
Margaret Avenue	240	1936; 1938; 1946; 1950; 1971		
Marion Street	780	1897; 1898; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Market	486	1893; 1902; 1903; 1910; 1927; 1936; 1971		
Market (Provision)	534	1914; 1933; 1938; 1946; 1950		
Market (Provision) Annexe	18	1933; 1938		
Market Arcade	158	1927; 1936; 1971	Market Arcade	
Market Buildings	5	1910		
Market House	2	1887		
Market Street	409	1876; 1887; 1897; 1898; 1899; 1902; 1905; 1910; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Marlborough Road	842	1899; 1902; 1905; 1910; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Marlowe Gardens	9	1950; 1971		
Marshes Road	146	1876; 1893; 1899; 1902		
Marshfield Street	474	1914; 1933; 1936; 1938; 1946; 1950; 1971		
Masefield Vale	107	1950; 1971		
Masonic Hall	5	1910		
Maugham Close	11	1971	Maugham Close	
Maughan Close	7	1950		
May Street	77	1905; 1910; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Meads Close	24	1971	Meads Close	
Medway Close	57	1971	Medway Close	
Medway Road	144	1971	Medway Road	
Melbourne Way	146	1971	Melbourne Way	
Melfort Road	311	1936; 1938; 1946; 1950; 1971		
Mellon Square	109	1886; 1893; 1897; 1898; 1899		
Mellon Street	492	1876; 1878; 1893; 1897; 1898; 1899; 1902; 1903; 1905; 1910; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Melton Terrace	111	1893; 1894; 1898; 1899; 1902; 1903; 1905; 1933		
Mendalgief Road	734	1886; 1893; 1894; 1897; 1903; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Mendalgief-road	28	1910		
Meon Close	30	1971	Meon Close	
Mercantile Chambers	1	1933		
Merchant Street	106	1878; 1893; 1894; 1897; 1902; 1903; 1905; 1914; 1933; 1938; 1946		
Merchant Street (Upper)	7	1876		
merchants	13	1910; 1971		Investigate
Meredith Close	10	1971	Meredith Close	
Merlin Crescent	231	1936; 1938; 1946; 1950; 1971		
Merriott's Place	22	1936; 1971	Merriott's Place	
Merriotts Place	103	1886; 1897; 1905; 1914; 1933; 1938; 1946; 1950		
Mersey Walk	21	1971	Mersey Walk	
Methuen Road	240	1910; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Methufn Road	36	1927		
Metropolitan Bank	1	1927		
Metropolitan Bank Chambers	3	1905; 1938; 1946		
Midland Bank Chambers	27	1905; 1910; 1938; 1946		
Mile End Terrace	265	1876; 1893; 1894; 1898; 1899; 1902; 1927		
Mill Parade	660	1876; 1878; 1894; 1897; 1902; 1903; 1905; 1910; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Mill Street	555	1876; 1893; 1894; 1897; 1898; 1899; 1902; 1903; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Mill-parade	1	1910		
Millbrook Terrace	8	1893; 1894		
Millman Street	12	1898		
Milman Street	658	1894; 1897; 1902; 1903; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Milner Street	319	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Milton Road	286	1936; 1938; 1946; 1950; 1971		
Mole Close	29	1971	Mole Close	
Monet Crescent	14	1971		
Monnow Walk	154	1971	Monnow Walk	
Monnow Way	477	1971	Monnow Way	
Montgomery Road	108	1971	Montgomery Road	
Montreal Close	8	1971	Montreal Close	
Moore Crescent	18	1971	Moore Crescent	
Moorland Avenue	110	1938; 1946; 1950; 1971		
Morden Lane	1	1971	Morden Lane	
Morden Road	764	1897; 1898; 1899; 1905; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
Morden-road	22	1910		
Moreland Avenue	28	1936	Moreland Avenue	
Morgan	21	1898		
Morgan Street	302	1876; 1886; 1893; 1894; 1897; 1898; 1899; 1902; 1903; 1905; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Morley Close	29	1971	Morley Close	
Morris Street	594	1897; 1898; 1899; 1902; 1903; 1905; 1910; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Morton Way	10	1971		
Moulders' Arms Terrace	237	1899	Moulders' Arms Terrace	
Mount Bax	42	1950; 1971		Investigate
Mount Pleasant	16	1876; 1878		
Mountbatten Close	41	1971		
Mountjoy Place	355	1876; 1886; 1893; 1894; 1897; 1898; 1899; 1902; 1903; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Mountjoy Road	256	1876; 1893; 1894; 1897; 1898; 1899; 1902; 1903; 1905; 1910; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Mountjoy Street	228	1876; 1886; 1893; 1897; 1898; 1899; 1902; 1903; 1905; 1910; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Mouring Orders Promptly Attended To	59	1927		Investigate
Moxon Road	14	1971	Moxon Road	
Mulcaster Av	20	1971		
Munnings Drive	57	1971	Munnings Drive	
Myra Hess Close	25	1971	Myra Hess Close	
Myrtle Grove	86	1927; 1933; 1936; 1938; 1946; 1950; 1971		
Nant Coch Drive	7	1971	Nant Coch Drive	
Nant Coch Hill	45	1933		
Nant Coch Hill:	160	1936		
Nash Grove	72	1971	Nash Grove	
Nash Road	1159	1893; 1894; 1897; 1898; 1899; 1902; 1903; 1905; 1910; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
National Buildings	11	1933		
National Buildings Flats	7	1933		
Navvies' Mission Room	14	1910		
Nelson Street	334	1878; 1893; 1894; 1897; 1898; 1905		
Neptune Lane	3	1876		
Neston Road	50	1946; 1950; 1971		
New Arcade	19	1898		
New Buildings	14	1910		
New Cottages	5	1933		
New Entrance	35	1887		
New Pastures	11	1971	New Pastures	
New Rupera Street	14	1899		
New Ruperra Street	133	1876; 1893; 1897; 1898; 1903; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
New Ruperta. Street	15	1902		
New Street	309	1876; 1886; 1897; 1902; 1903; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Newman Close	52	1971	Newman Close	
Newport Arcade	164	1898; 1899; 1902; 1903; 1910; 1927; 1936; 1971	Newport Arcade	
Newport Athletic Grounds	23	1910		
Newport Corporation	282	1971	Newport Corporation	Investigate
Newport Corporation Market	113	1905		
Newport Education Offices	2	1910		
Newport House	78	1971	Newport House	Investigate
Newton Way	51	1950; 1971		
Nicholas Cottages	2	1933		
Nidd Close	12	1971	Nidd Close	
Nidd Walk	5	1971	Nidd Walk	
Norfolk Road	131	1927; 1933; 1936; 1938; 1946; 1950; 1971		
North Street	630	1876; 1893; 1894; 1897; 1898; 1902; 1903; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Northumberland Road	48	1933; 1936; 1938; 1946; 1950; 1971		
Norvic Chambers	3	1933		
Nos 43-54 Morden road	49	1893		
Novello Walk	10	1971	Novello Walk	
O'JEEN's HILL TERRACE	25	1893		
Oak Street	279	1897; 1898; 1899; 1902; 1903; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Oak Terrace	77	1893; 1894; 1897; 1898; 1899; 1902; 1903; 1905; 1914		
Oakfield Gardens	122	1971	Oakfield Gardens	
Oakfield Road	580	1893; 1899; 1902; 1903; 1914; 1933; 1936; 1938; 1946; 1950		
Oakfield-road	7	1910		
Oaklands Road	57	1894; 1898; 1903; 1910; 1927; 1933; 1938; 1971		
Oakley Street	618	1902; 1903; 1905; 1910; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Oaks Close	28	1938; 1946; 1950; 1971		
Oddment Shop	55	1971	Oddment Shop	Investigate
Office	21	1927		Investigate
Office.o. & S.b. & A. &	9	1910		
Office.o.,& S.b.&a.&	48	1927		Investigate
Ogmore Crescent	48	1971	Ogmore Crescent	
Old Cardiff Road	42	1950; 1971		
Old Green	7	1876		
Old Hill	10	1971	Old Hill	
Old Hill Crescent	51	1971	Old Hill Crescent	
Oliphant Circle	100	1971	Oliphant Circle	
Oliver (r. Gor	7	1971		Investigate
Oliver Road	314	1933; 1936; 1938; 1946; 1950; 1971		
Ombersley Road	726	1893; 1897; 1898; 1899; 1902; 1903; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Orchard Street	877	1893; 1894; 1897; 1898; 1899; 1902; 1903; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Orchard Terrace	45	1893; 1894; 1898; 1910; 1933		
Oriel Road	1	1936		
Osborne	12	1890		
Osborne Place	277	1890; 1893; 1894; 1898; 1902; 1910; 1927; 1933		
Oswald Road	206	1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Otter Close	16	1971	Otter Close	
Outer Circle	18	1933		
Oxford Street	333	1886; 1894; 1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
P.t. Centre	20	1910		
Page's Place	31	1893; 1894; 1898	Page's Place	
Palm Square	103	1933; 1936; 1938; 1946; 1950; 1971		
Palmyra Place	210	1876; 1886; 1893; 1894; 1897; 1898; 1899; 1902; 1903; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Pant Road	462	1897; 1898; 1899; 1902; 1903; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
parade	46	1902; 1903		
Parfitt Street	162	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Park Avenue	575	1933; 1936; 1938; 1946; 1950; 1971		
Park Close	26	1933; 1938; 1946; 1950; 1971		
Park Crescent	257	1933; 1936; 1938; 1946; 1950; 1971		
Park Drive	592	1933; 1938; 1946; 1950; 1971		
Park Place	14	1876		
Park Square	541	1893; 1894; 1897; 1898; 1899; 1902; 1903; 1905; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
Park Street	159	1876; 1886; 1894; 1897; 1898; 1899; 1902; 1903; 1905		
Parkes Wm	26	1903		
Parkfield Place	62	1894; 1898; 1899; 1902; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Parret Close	31	1971		
Parret Road	9	1971	Parret Road	
Parret Walk	7	1971	Parret Walk	
Parry Drive	137	1950; 1971		
Particular Bap. Chapel	6	1910		
Patti Close	9	1971	Patti Close	
Pear Tree Cottages	3	1933		
Pembroke Chambers	4	1905; 1933; 1938; 1946		
Pembroke Grove	24	1971	Pembroke Grove	
Pembroke Terrace	123	1890; 1894; 1898; 1899; 1903; 1933		
Pemrose Cottages	3	1886		
Pencraig Flatts	6	1933		
Penkin Close	7	1971	Penkin Close	
Penkin Hill	30	1971	Penkin Hill	
Penllyn Avenue	348	1903; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Penney Crescent	73	1971	Penney Crescent	
Penrose Street	9	1927		
Pentonville	326	1876; 1886; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Penylan Park	13	1933; 1946		
Penylan Road	269	1927; 1933; 1936; 1938; 1946; 1950; 1971		
Penylan Terrace	110	1903; 1910; 1927; 1933		
Phillip Street	132	1914; 1927; 1933; 1936; 1938; 1946; 1950		
Phillips Street	55	1897; 1899; 1905		
Phoenix Foundry	4	1910		
Picon	1	1971		Investigate
Pill Mawr Road	167	1936; 1938; 1950		
Pill Recreation Ground	22	1927		
Pillgwenlly Wharf	3	1933		
Pillmawr Road	127	1946; 1971		
Pilton Vale	152	1971	Pilton Vale	
Pinecwood Close	18	1971		
Piper Close	26	1971	Piper Close	
Playford Crescent	93	1971	Playford Crescent	
Plymouth Crescent	143	1890		
Plymouth Street	17	1886		
Police Flats	76	1927; 1933		
Pont Faen Road	26	1971	Pont Faen Road	
Pool Lane	137	1933; 1950; 1971		
Poplar Cottages	3	1933		
Poplar Road	50	1933; 1936; 1938; 1946; 1950; 1971		
Portland Street	673	1876; 1878; 1894; 1897; 1898; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Portskewett Street	557	1898; 1899; 1902; 1903; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Potter Road	18	1898		
Potter Street	574	1876; 1878; 1887; 1897; 1899; 1902; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Potter's Parade	33	1878; 1886; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Potters Parade	21	1876; 1897; 1905; 1914		
Pottery Road	371	1894; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Pottery Terrace	406	1887; 1897; 1898; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Powell Duffryn whf.—Office	6	1893		
Powell's Court	3	1933		
Powell's Place	97	1878; 1887; 1893; 1894; 1898; 1899; 1902; 1903; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Powell's Street	3	1927	Powell's Street	
Powells Court	6	1905; 1914		
Powells Place	11	1897; 1905; 1914		
Power Street	999	1887; 1893; 1894; 1897; 1898; 1899; 1902; 1903; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Preston Avenue	1141	1893; 1894; 1897; 1898; 1899; 1902; 1903; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Price Street	1131	1887; 1893; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Priestley Close	7	1950		
Prince Street	544	1897; 1902; 1903; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
Princes Chambers	1	1933		
Princes Street	14	1886		
Probert Place	3	1938; 1946; 1950		
Prospect Place	6	1876; 1878		
Prospect Street	285	1897; 1898; 1899; 1902; 1903; 1905; 1914; 1933; 1936; 1938; 1946; 1950		
Protheroes Row	62	1878; 1886; 1897; 1902; 1903		
Providence Place	412	1886; 1890; 1893; 1897; 1902; 1905; 1914; 1933; 1936		
Provision Market	12	1902		
Pugsley Street	405	1893; 1894; 1897; 1898; 1899; 1902; 1903; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Pump Street	34	1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Purcell Square	14	1950; 1971		
Pyne's Court	1	1886		
Quantock Drive	3	1971	Quantock Drive	
Quebec Close	8	1971	Quebec Close	
Queen Street	598	1876; 1878; 1893; 1894; 1897; 1898; 1899; 1902; 1903; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Queen Victoria Memorial Alms-houses	11	1971		
QUEEN's	4	1890		
Queen's Buildings	21	1886; 1910; 1938; 1946		
Queen's Chambers	2	1938; 1946		
Queen's Close	230	1933; 1936; 1938; 1946; 1950; 1971		
Queen's Croft	134	1933; 1936; 1938; 1946; 1950; 1971		
Queen's Hill	748	1893; 1894; 1898; 1899; 1902; 1903; 1933; 1936; 1938; 1946; 1950; 1971		
Queen's Hill Crescent	642	1933; 1936; 1938; 1946; 1950; 1971		
Queen's Hill Terrace	97	1894; 1902	Queen's Hill Terrace	
QUEEN's HILL TERRACE:	111	1890; 1899		
Queen's Place	134	1893; 1894; 1898	Queen's Place	
Queens Buildings	1	1905		
Queens Chambers	1	1905		
Queens Hill	134	1897; 1905; 1914		
Queensland Terrace	109	1893; 1894; 1898; 1899; 1902; 1933		
Queen’s Hill Crescent	10	1927		
Quiet Woman's Row	26	1878; 1893; 1899		
Quiet Womans Row	17	1876; 1897		
Quilter Close	10	1971	Quilter Close	
Radnor Road	66	1933; 1936; 1938; 1946; 1950; 1971		
Raglan Street	1485	1876; 1878; 1886; 1893; 1894; 1897; 1899; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Raglan Street (Upper)	10	1876		
Railway Street	707	1876; 1878; 1886; 1893; 1894; 1897; 1898; 1899; 1903; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Rankine Close	13	1950; 1971		
Raphael Close	13	1971	Raphael Close	
Redbrook Road	69	1938; 1946; 1950; 1971		
Redland Street	1238	1894; 1897; 1899; 1903; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Redland-st. to Crindau-Road	11	1910		
Redvers Street	45	1946; 1950; 1971		
Rees Close	25	1971	Rees Close	
Rees' Buildings	11	1886; 1897		
Reform Buildings	53	1876; 1886; 1897; 1905; 1914; 1933		
Refuge Chambers	2	1938; 1946		
Regent Place	11	1890		
Rembrandt Way	3	1971	Rembrandt Way	
Reynolds CLose	11	1971	Reynolds CLose	
Rhymney Wharf	5	1933		
Ribble Square	20	1971		
Ribble Walk	41	1971	Ribble Walk	
Rich Streets.)	25	1910		
Richmond Road	495	1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Richmond Terrace	443	1893; 1894; 1898; 1899; 1902; 1903; 1905; 1910; 1933		
Ridgeway	490	1936; 1938; 1946; 1950; 1971		
Ridgeway Avenue	284	1933; 1936; 1938; 1946; 1950; 1971		
Ridgeway Close	44	1950; 1971		
Ridgeway Crescent	177	1933; 1936; 1938; 1946; 1950; 1971		
Ridgeway Drive	202	1933; 1936; 1938; 1950; 1971		
Ridgeway Grove	106	1936; 1938; 1946; 1950; 1971		
Ridgeway Hill	153	1950; 1971		
Ridgeway Park Road	111	1936; 1938; 1946; 1950; 1971		
Ringland Centre	21	1971		
Ringland Circle	198	1971	Ringland Circle	
Ringwood Avenue	117	1946; 1950; 1971		
Ringwood Hill	101	1971	Ringwood Hill	
Risca Road	3247	1893; 1894; 1897; 1898; 1899; 1902; 1903; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
River Banks	501	1927; 1933; 1936; 1938; 1946		
Riverside	394	1897; 1905; 1910; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Riverside. 4	26	1910		
Robbins Lane	15	1927	Robbins Lane	
Robert Street	636	1886; 1897; 1899; 1905; 1910; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Robertson Way	32	1971		
Rochester Road	250	1910; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Rock Dale	4	1910		
Rock wharf	4	1933		
Rockfield Parade	4	1927	Rockfield Parade	
Rockfield Road	2	1902; 1936	Rockfield Road	
Rockfield Street	126	1938; 1946; 1950; 1971		
Roding Close	59	1971	Roding Close	
Rodney Boad	40	1938		
Rodney Parade	402	1878; 1886; 1893; 1897; 1898; 1899; 1902; 1903; 1905; 1910; 1914; 1933; 1936; 1938; 1946; 1971		
Rodney Road	201	1903; 1905; 1910; 1914; 1927; 1933; 1936; 1946; 1950; 1971		
Romney Close	13	1971	Romney Close	
Ronald Road	463	1897; 1905; 1910; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Rookery (The)	14	1905		
Ropery Lane	75	1898		
Rose Street	405	1893; 1897; 1898; 1899; 1902; 1903; 1905; 1910; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Rosedale Terrace	7	1903		
Ross Street	508	1898; 1899; 1905; 1910; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Rosslyn Road	419	1910; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Rother Close	18	1971	Rother Close	
Rothesay Road	257	1910; 1927; 1936; 1938; 1946; 1950; 1971		
Rothsay Road	50	1914; 1933		
Row	2	1898		
Rowan Way	115	1971		
Royal	24	1887		
